Timestamp,Soil_Moisture,Ambient_Temperature,Humidity,Light_Intensity,Plant_Health_Status,Plant_Pi_ID,Plant_Unique_ID,previousSoilMoisture,previousPlantHealthStatus,hour,day,month,weekday,rolling_avg_soil_moisture,time_to_dry,delta_soil_moisture,delta_temp,delta_humidity,delta_light
2024-10-20 10:54:53.407995,15.22887048767613,23.930976223052404,69.89315156634771,392.7872464911848,0,plant1,1,10.0007235973127,0.0,10,20,10,6,12.227582041245219,6,5.22814689036343,-3.382638366347596,16.71704778420183,-578.5246860837376
2024-10-20 16:54:53.407995,15.063498249315312,26.01136312782904,43.27074149361653,342.62517070095134,0,plant1,1,15.22887048767613,0.0,16,20,10,6,13.431030778101379,6,-0.16537223836081694,2.080386904776635,-26.622410072731178,-50.16207579023347
2024-10-20 22:54:53.407995,15.94565099898524,21.199756648930983,53.93526056944337,282.41789527071285,0,plant1,1,15.063498249315312,0.0,22,20,10,6,15.412673245325559,6,0.8821527496699275,-4.811606478898057,10.664519075826838,-60.2072754302385
2024-10-21 04:54:53.407995,26.258953999177315,21.61476077512002,48.64184152320907,901.8664070181692,1,plant1,1,15.94565099898524,0.0,4,21,10,0,19.089367749159287,6,10.313303000192075,0.4150041261890358,-5.293419046234305,619.4485117474563
2024-10-21 10:54:53.407995,20.58539448176215,26.87388868228549,55.94891458883899,458.4411259052863,1,plant1,1,26.258953999177315,1.0,10,21,10,0,20.929999826641566,6,-5.673559517415164,5.259127907165471,7.307073065629922,-443.4252811128829
2024-10-21 16:54:53.407995,29.16997395788606,20.252278974808384,40.09369757862235,279.8975355640015,1,plant1,1,20.58539448176215,1.0,16,21,10,0,25.338107479608507,6,8.58457947612391,-6.621609707477106,-15.855217010216641,-178.5435903412848
2024-10-21 22:54:53.407995,11.91581653671213,27.724725528065814,44.3053143693079,506.0008133543434,0,plant1,1,29.16997395788606,1.0,22,21,10,0,20.55706165878678,6,-17.25415742117393,7.472446553257431,4.211616790685554,226.1032777903419
2024-10-22 04:54:53.407995,23.38749715783955,23.38979510009635,55.84280527008026,852.9270946734355,1,plant1,1,11.91581653671213,0.0,4,22,10,1,21.49109588414591,12,11.47168062112742,-4.334930427969464,11.537490900772362,346.9262813190921
2024-10-22 10:54:53.407995,31.939621273808317,22.6000197932257,56.63488115516914,867.6977976231797,2,plant1,1,23.38749715783955,1.0,10,22,10,1,22.414311656119995,6,8.552124115968766,-0.7897753068706486,0.7920758850888774,14.77070294974419
2024-10-22 16:54:53.407995,25.844581302953337,26.51913261699472,58.78332658831663,970.1411583283808,1,plant1,1,31.939621273808317,2.0,16,22,10,1,27.057233244867064,12,-6.09503997085498,3.9191128237690194,2.1484454331474936,102.44336070520114
2024-10-22 22:54:53.407995,37.62363972012233,21.203605268761205,68.03210260940055,895.6625732919646,2,plant1,1,25.844581302953337,1.0,22,22,10,1,31.802614098961325,6,11.77905841716899,-5.315527348233516,9.24877602108392,-74.47858503641623
2024-10-23 04:54:53.407995,25.41647613202367,24.640259571236182,62.501365700265936,906.4491300535052,0,plant1,1,37.62363972012233,2.0,4,23,10,2,29.62823238503311,6,-12.207163588098656,3.4366543024749774,-5.5307369091346175,10.786556761540623
2024-10-23 10:54:53.407995,19.46787353738697,23.035715278106213,45.73821490504718,416.6848650946106,0,plant1,1,25.41647613202367,0.0,10,23,10,2,27.50266312984432,6,-5.9486025946367,-1.604544293129969,-16.763150795218756,-489.7642649588946
2024-10-23 16:54:53.407995,28.148363408643448,18.386920058348213,60.158853893973216,945.0412126096768,1,plant1,1,19.46787353738697,0.0,16,23,10,2,24.34423769268469,6,8.680489871256476,-4.648795219758,14.420638988926036,528.3563475150662
2024-10-23 22:54:53.407995,25.491258310679804,22.42108860640837,48.73487712137148,680.7102068338158,1,plant1,1,28.148363408643448,1.0,22,23,10,2,24.36916508557007,6,-2.657105097963644,4.034168548060158,-11.423976772601733,-264.33100577586094
2024-10-24 04:54:53.407995,24.47774116414052,29.406467785141835,56.88610461749538,299.22659717552386,1,plant1,1,25.491258310679804,1.0,4,24,10,3,26.039120961154584,6,-1.0135171465392823,6.985379178733464,8.151227496123894,-381.483609658292
2024-10-24 10:54:53.407995,17.850505385991678,23.44026525239673,44.46663663475005,847.32367549478,0,plant1,1,24.47774116414052,1.0,10,24,10,3,22.606501620270663,6,-6.627235778148844,-5.966202532745104,-12.419467982745324,548.0970783192561
2024-10-24 16:54:53.407995,16.85922419273698,23.55911495295517,58.894792829393,586.9538183965392,0,plant1,1,17.850505385991678,0.0,16,24,10,3,19.72915691428972,6,-0.9912811932546965,0.1188497005584388,14.428156194642945,-260.3698570982408
2024-10-24 22:54:53.407995,24.211319435008647,23.004655595770583,51.23957446214332,547.2972630083101,1,plant1,1,16.85922419273698,0.0,22,24,10,3,19.64034967124576,6,7.352095242271666,-0.5544593571845873,-7.655218367249681,-39.656555388229094
2024-10-25 04:54:53.407995,25.23251477783291,24.29818961271672,68.00969848979113,723.1558425712838,1,plant1,1,24.211319435008647,1.0,4,25,10,4,22.101019468526175,12,1.0211953428242637,1.2935340169461362,16.770124027647817,175.85857956297366
2024-10-25 10:54:53.407995,37.969007801365706,22.599705147233166,66.91818413127737,809.9115843845469,2,plant1,1,25.23251477783291,1.0,10,25,10,4,29.137614004735752,6,12.736493023532795,-1.6984844654835527,-1.0915143585137628,86.75574181326317
2024-10-25 16:54:53.407995,12.42019860235659,27.46916931798828,56.78641127031061,724.4372822766339,0,plant1,1,37.969007801365706,2.0,16,25,10,4,25.207240393851734,12,-25.548809199009114,4.869464170755112,-10.131772860966763,-85.47430210791299
2024-10-25 22:54:53.407995,36.15849436503723,18.166219625051298,62.52635104691856,315.0597708152127,2,plant1,1,12.42019860235659,0.0,22,25,10,4,28.849233589586504,6,23.738295762680636,-9.30294969293698,5.7399397766079545,-409.37751146142125
2024-10-26 04:54:53.407995,26.920691063486235,24.41733408229952,41.6074290879132,981.5521678103162,1,plant1,1,36.15849436503723,2.0,4,26,10,5,25.16646134362668,6,-9.237803301550993,6.251114457248221,-20.918921959005367,666.4923969951035
2024-10-26 10:54:53.407995,12.82680937250336,20.60847278545577,54.61996407446163,995.530294221076,0,plant1,1,26.920691063486235,1.0,10,26,10,5,25.301998267008937,6,-14.093881690982874,-3.808861296843748,13.012534986548431,13.978126410759842
2024-10-26 16:54:53.407995,20.465335154716456,18.01133122568007,60.33024414454823,448.03363758603166,1,plant1,1,12.82680937250336,0.0,16,26,10,5,20.070945196902013,6,7.638525782213096,-2.5971415597757,5.710280070086604,-547.4966566350444
2024-10-26 22:54:53.407995,24.7869840449307,18.39482486970433,44.88578568706638,595.6037305905488,1,plant1,1,20.465335154716456,1.0,22,26,10,5,19.35970952405017,6,4.321648890214245,0.38349364402425934,-15.44445845748185,147.57009300451716
2024-10-27 04:54:53.407995,24.77272013780908,23.86430890703123,50.77816832956923,411.9204679496941,1,plant1,1,24.7869840449307,1.0,4,27,10,6,23.341679779152074,6,-0.014263907121620178,5.4694840373269,5.892382642502852,-183.6832626408547
2024-10-27 10:54:53.407995,28.590910872691055,25.756048400891004,48.07251959045599,425.3268053762128,1,plant1,1,24.77272013780908,1.0,10,27,10,6,26.05020501847694,6,3.8181907348819735,1.8917394938597738,-2.7056487391132436,13.40633742651869
2024-10-27 16:54:53.407995,35.87636195430541,24.59828514677931,49.20819895277272,824.3305817703457,0,plant1,1,28.590910872691055,1.0,16,27,10,6,29.74666432160184,6,7.2854510816143545,-1.1577632541116927,1.1356793623167292,399.0037763941329
2024-10-27 22:54:53.407995,23.142556736403705,26.75780998358469,54.49754566842005,808.9151684226155,1,plant1,1,35.87636195430541,0.0,22,27,10,6,29.203276521133386,6,-12.733805217901704,2.159524836805378,5.2893467156473335,-15.415413347730237
2024-10-28 04:54:53.407995,16.200293651295254,27.03875633604301,68.87798944271928,204.55315328263285,0,plant1,1,23.142556736403705,1.0,4,28,10,0,25.073070780668118,6,-6.942263085108451,0.2809463524583222,14.38044377429923,-604.3620151399826
2024-10-28 10:54:53.407995,13.5390018811258,29.903676931028265,44.06059017940692,928.9300369472892,0,plant1,1,16.200293651295254,0.0,10,28,10,0,17.62728408960825,6,-2.661291770169454,2.8649205949852536,-24.81739926331236,724.3768836646564
2024-10-28 16:54:53.407995,28.615628627046856,24.960063482777592,69.3849202931757,469.57203484290784,1,plant1,1,13.5390018811258,0.0,16,28,10,0,19.4516413864893,6,15.076626745921056,-4.943613448250673,25.324330113768774,-459.35800210438134
2024-10-28 22:54:53.407995,14.19096927038866,25.143334155111454,63.07821525715385,495.0746902204237,0,plant1,1,28.615628627046856,1.0,22,28,10,0,18.78186659285377,6,-14.424659356658196,0.18327067233386174,-6.306705036021846,25.50265537751585
2024-10-29 04:54:53.407995,27.282038011167657,18.596736172549846,66.02305035069841,661.4678288417952,1,plant1,1,14.19096927038866,0.0,4,29,10,1,23.362878636201057,6,13.091068740778997,-6.546597982561607,2.9448350935445617,166.39313862137146
2024-10-29 10:54:53.407995,20.18083025241101,25.327931415048667,62.055047917899344,899.2399150145303,1,plant1,1,27.282038011167657,1.0,10,29,10,1,20.551279177989105,6,-7.101207758756647,6.731195242498821,-3.968002432799068,237.77208617273516
2024-10-29 16:54:53.407995,22.83157808554437,28.022509547412103,53.67907776486765,852.7283117584683,1,plant1,1,20.18083025241101,1.0,16,29,10,1,23.43148211637434,6,2.6507478331333587,2.6945781323634357,-8.375970153031695,-46.51160325606202
2024-10-29 22:54:53.407995,32.32329491566401,28.488460718843285,58.40614571094288,470.07720799548497,0,plant1,1,22.83157808554437,1.0,22,29,10,1,25.11190108453979,6,9.491716830119639,0.4659511714311826,4.7270679460752305,-382.6511037629833
2024-10-30 04:54:53.407995,26.34458061301914,28.62866984907256,44.65917807135767,506.9727576396885,1,plant1,1,32.32329491566401,0.0,4,30,10,2,27.16648453807583,6,-5.9787143026448675,0.14020913022927317,-13.746967639585208,36.89554964420353
2024-10-30 10:54:53.407995,14.53597631692266,22.659549801101225,41.12702979939339,364.6786513385068,0,plant1,1,26.34458061301914,1.0,10,30,10,2,24.401283948535266,24,-11.80860429609648,-5.969120047971334,-3.5321482719642816,-142.29410630118167
2024-10-30 16:54:53.407995,33.52840427273463,26.33641389064932,69.6423187033535,884.7756206695947,2,plant1,1,14.53597631692266,0.0,16,30,10,2,24.802987067558806,18,18.992427955811973,3.676864089548097,28.515288903960105,520.0969693310878
2024-10-30 22:54:53.407995,33.6174321102086,18.01865352202321,54.31142348098719,652.1892738780145,2,plant1,1,33.52840427273463,2.0,22,30,10,2,27.22727089995529,12,0.0890278374739637,-8.31776036862611,-15.330895222366308,-232.58634679158013
2024-10-31 04:54:53.407995,32.971585141059265,26.80146709934091,41.39064199444975,587.1237415928656,2,plant1,1,33.6174321102086,2.0,4,31,10,3,33.37247384133416,6,-0.645846969149332,8.7828135773177,-12.920781486537436,-65.06553228514895
2024-10-31 10:54:53.407995,27.231470456693405,25.75172911456688,61.83673635002644,482.4092359260136,1,plant1,1,32.971585141059265,2.0,10,31,10,3,31.273495902653753,12,-5.74011468436586,-1.0497379847740298,20.44609435557669,-104.714505666852
